Obs,ID,species ,treatment,HHMMSS,FTime,EBal?,Photo,Cond,WUE,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
42,8_8,BELE,,10:59:18,3389.999924,0,7.090219815,0.239408718,29.61554569,326.9689662,4.332859121,1.848804669,25.46923828,6,1.420000017,0.5,2.55600003,25.46305656,25.46923828,25.10696983,399.8991089,389.3572998,9.713092804,14.83979511,28.45429039,43.4728508,499.5679626,2001.224487,68.33589172,95.75071716,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832613271,0.004332859,298.6192383,298.6130566,320.1959108,1.465931335,3.269725694,34.14831544,19.30852033,25.46614742,3.269125336,0.218904906,1.420921025,1.848204312,0.138520934,31.307513,0.839765856,47.00128698,385.6124654,0.008642082
43,8_8,BELE,,10:59:19,3390.499924,0,7.092053746,0.239478733,29.61454512,326.9694138,4.334618328,1.849053679,25.47100449,6,1.420000017,0.5,2.55600003,25.46273232,25.47100449,25.10614967,399.9035339,389.3586731,9.712012291,14.84080029,28.45162773,43.47656631,499.5670471,2001.279053,69.65048981,95.7505722,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832611745,0.004334618,298.6210045,298.6127323,320.2046413,1.464873325,3.270068798,34.15195046,19.31115017,25.4668684,3.269265368,0.218963441,1.421015119,1.848250248,0.138558436,31.30750846,0.839764044,47.00091166,385.6128701,0.008644239
44,8_8,BELE,,10:59:20,3391.999924,0,7.082148166,0.239800231,29.53353356,327.1175584,4.334756918,1.846861046,25.46001053,6,1.420000017,0.5,2.55600003,25.46068192,25.46001053,25.10382271,399.8938293,389.3606873,9.712445259,14.84144402,28.45627975,43.48361969,499.5621643,2001.412109,74.38444519,95.75028992,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832603607,0.004334757,298.6100105,298.6106819,320.2259303,1.466232622,3.267933613,34.12975163,19.28830761,25.46034622,3.267998791,0.219232184,1.421072567,1.846926224,0.138730617,31.32160105,0.840140181,47.03584794,385.6201161,0.00863842
45,8_8,BELE,,10:59:20,3392.499924,0,7.047541538,0.239695256,29.40209017,327.3839001,4.334310834,1.847404956,25.46227074,6,1.420000017,0.5,2.55600003,25.46026421,25.46227074,25.10411453,399.8980103,389.4064331,9.711901665,14.8403635,28.45536232,43.48148346,499.5635986,2001.463989,75.94823456,95.75018311,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832605998,0.004334311,298.6122707,298.6102642,320.2342311,1.466197006,3.268372478,34.13437314,19.29400964,25.46126747,3.268177668,0.219144442,1.420967523,1.847210145,0.138674401,31.34706838,0.840725454,47.02527846,385.6841401,0.00859285
46,7_1,CADE,,11:06:08,3800.999915,0,4.357043213,0.071666552,60.79604878,281.0076446,1.712840864,2.297217928,26.16542625,6,1.420000017,0.5,2.55600003,25.68494606,26.16542625,25.10613251,399.8732605,393.8294067,9.560769081,11.59433937,27.64269638,33.52228546,499.5101318,1999.998901,1803.88916,95.75466156,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832516886,0.001712841,299.3154263,298.8349461,319.9998171,2.711651808,3.40742997,35.58500353,23.99066416,25.92518616,3.359349507,0.06971193,1.110212042,2.249137464,0.04374145,26.9077919,0.713526313,32.83647371,391.5281515,0.003654142
47,7_1,CADE,,11:06:09,3801.499915,0,4.34273688,0.071690498,60.57618503,281.359908,1.712650068,2.296227949,26.16095352,6,1.420000017,0.5,2.55600003,25.68478966,26.16095352,25.10610199,399.849884,393.8232117,9.561883926,11.59526157,27.64620399,33.52529144,499.5013428,2000.070679,1804.066284,95.75475311,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832502238,0.00171265,299.3109535,298.8347897,320.0113014,2.712459748,3.406529359,35.57556411,23.98030254,25.92287159,3.358889178,0.069734588,1.110301409,2.248587768,0.043755722,26.94154853,0.714432008,32.84857353,391.5295126,0.003643473
48,7_1,CADE,,11:06:10,3801.999915,0,4.349719432,0.071749494,60.62369476,281.2714941,1.713281556,2.295244556,26.15637589,6,1.420000017,0.5,2.55600003,25.6848259,26.15637589,25.10589409,399.8419495,393.8067627,9.561844826,11.59592438,27.64599228,33.52708817,499.5127563,2000.130371,1804.221069,95.75461578,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832521261,0.001713282,299.3063759,298.8348259,320.0208522,2.712873434,3.405607839,35.56599138,23.970067,25.92060089,3.358437627,0.069790407,1.110363283,2.248074344,0.043790885,26.93304385,0.714237339,32.86098319,391.5093757,0.003650897
49,7_1,CADE,,11:06:10,3802.499915,0,4.339340167,0.071673517,60.54314542,281.3849019,1.711466678,2.295177024,26.15535927,6,1.420000017,0.5,2.55600003,25.68498039,26.15535927,25.1057682,399.80896,393.7872314,9.562618256,11.59451485,27.64792252,33.52264404,499.5204163,2000.22522,1804.377319,95.75443268,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832534027,0.001711467,299.3053593,298.8349804,320.036028,2.71411115,3.405403215,35.56392242,23.96940757,25.92016983,3.358351913,0.06971852,1.110226191,2.248125721,0.043745601,26.94385164,0.714560756,32.85710273,391.4953265,0.003641886
50,7_1,CADE,,11:06:11,3802.999915,0,4.370493218,0.071787529,60.88095389,280.8357022,1.714731303,2.2959859,26.16047859,6,1.420000017,0.5,2.55600003,25.68464279,26.16047859,25.10545921,399.8495483,393.7891846,9.561180115,11.59683609,27.64430237,33.53000641,499.547821,2000.334229,1804.477051,95.75437927,0.51572901,0.075181603,0,0,0,0,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832579702,0.001714731,299.3104786,298.8346428,320.0534694,2.711941458,3.406433741,35.57470443,23.97786834,25.92256069,3.35882735,0.069826392,1.110447841,2.248379508,0.043813553,26.89124834,0.713162558,32.85622214,391.4808255,0.00366807
51,6_1,QURU,,11:11:36,4129.499908,0,7.104064354,0.084059742,84.51208875,239.4728299,1.957883977,2.249597579,25.99243164,6,1.420000017,0.5,2.55600003,25.47846985,25.99243164,25.10951614,400.0210876,390.5702515,9.405233383,11.7291851,27.52897263,34.33114243,499.5593262,2000.027222,219.2666779,95.75686646,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832598877,0.001957884,299.1424316,298.6284698,320.0043483,2.585392127,3.37274759,35.22199206,23.49280696,25.73545074,3.321796663,0.081383272,1.123150012,2.198646652,0.051098423,22.93116779,0.613136379,33.87206122,386.8181048,0.006220735
52,6_1,QURU,,11:11:37,4129.499908,0,7.104064354,0.084059742,84.51208875,239.4728299,1.957883977,2.249597579,25.99243164,6,1.420000017,0.5,2.55600003,25.47846985,25.99243164,25.10951614,400.0210876,390.5702515,9.405233383,11.7291851,27.52897263,34.33114243,499.5593262,2000.027222,219.2666779,95.75686646,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832598877,0.001957884,299.1424316,298.6284698,320.0043483,2.585392127,3.37274759,35.22199206,23.49280696,25.73545074,3.321796663,0.081383272,1.123150012,2.198646652,0.051098423,22.93116779,0.613136379,33.87206122,386.8181048,0.006220735
53,6_1,QURU,,11:11:38,4129.999908,0,7.079147945,0.083757778,84.51929018,239.4628971,1.95288819,2.251675533,26.00060463,6,1.420000017,0.5,2.55600003,25.47808838,26.00060463,25.10962868,399.9883118,390.5697021,9.406477928,11.72452164,27.53324318,34.31827927,499.5569763,2000.045898,188.8780212,95.75688171,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832594961,0.001952888,299.1506046,298.6280884,320.0073366,2.586779302,3.374379165,35.23902517,23.51450353,25.7393465,3.322564018,0.081100199,1.122703632,2.199860386,0.050919875,22.93022032,0.61311181,33.83499561,386.8307156,0.006191932
54,6_1,QURU,,11:11:38,4130.499908,0,7.050877148,0.083677062,84.26296232,239.9013755,1.952482788,2.253297351,26.00790596,6,1.420000017,0.5,2.55600003,25.47788048,26.00790596,25.10923576,399.9854431,390.6007385,9.405193329,11.72280121,27.52985001,34.31369781,499.5480652,2000.036011,185.0336914,95.75697327,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832580109,0.001952483,299.157906,298.6278805,320.0057546,2.585956208,3.375837313,35.25421907,23.53141786,25.74289322,3.323262754,0.081024522,1.122539962,2.200722793,0.050872142,22.9722296,0.614185668,33.81345815,386.8766837,0.006162546
55,6_1,QURU,,11:11:39,4130.999908,0,7.069818383,0.083486613,84.68205967,239.2078102,1.950660104,2.256134421,26.02084923,6,1.420000017,0.5,2.55600003,25.47752762,26.02084923,25.10931587,399.9963989,390.5898743,9.404763222,11.72020149,27.5291214,34.30675125,499.5506897,2000.002686,189.209259,95.75681305,0.51572901,0.075181603,0,0,0,0,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832584483,0.00195066,299.1708492,298.6275276,320.0004225,2.585022979,3.378423564,35.28128659,23.56108509,25.74918842,3.324503286,0.080845943,1.122289143,2.202214143,0.050759507,22.90577756,0.612427065,33.77524764,386.8558153,0.006172451
1,1_9,CADE,,11:42:31,103.9999977,0,5.80888081,0.128591276,45.1732107,304.5232997,2.621803612,2.005570136,24.31112671,6,1.420000017,0.5,2.55600003,25.06540108,24.31112671,25.11601257,399.9696045,391.7602234,7.81373167,10.92786026,23.42673111,32.76335526,499.6234741,1999.413696,192.4863281,95.70381927,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83270579,0.002621804,297.4611267,298.2154011,319.9061843,2.421837171,3.0514081,31.88386966,20.9560094,24.68826389,3.12105964,0.122431785,1.045837963,2.075221677,0.077050403,29.14404284,0.77732062,36.05337529,388.6921526,0.005388062
2,1_9,CADE,,11:42:32,103.9999977,0,5.80888081,0.128591276,45.1732107,304.5232997,2.621803612,2.005570136,24.31112671,6,1.420000017,0.5,2.55600003,25.06540108,24.31112671,25.11601257,399.9696045,391.7602234,7.81373167,10.92786026,23.42673111,32.76335526,499.6234741,1999.413696,192.4863281,95.70381927,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83270579,0.002621804,297.4611267,298.2154011,319.9061843,2.421837171,3.0514081,31.88386966,20.9560094,24.68826389,3.12105964,0.122431785,1.045837963,2.075221677,0.077050403,29.14404284,0.77732062,36.05337529,388.6921526,0.005388062
3,1_9,CADE,,11:42:32,104.4999977,0,5.811025707,0.128371533,45.26724568,304.3481389,2.620654441,2.007933037,24.32277107,6,1.420000017,0.5,2.55600003,25.06763649,24.32277107,25.11698151,399.9592285,391.7477112,7.812628746,10.92545319,23.42024803,32.75169373,499.6149292,1999.362549,189.9446259,95.70359039,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832691549,0.002620654,297.4727711,298.2176365,319.8980007,2.421071957,3.053538134,31.90620248,20.9807493,24.69520378,3.122354245,0.122232572,1.045605097,2.076749149,0.076924164,29.12720962,0.776898321,36.01680608,388.6785075,0.005384774
4,1_9,CADE,,11:42:33,104.9999977,0,5.786684149,0.128112774,45.16867424,304.5166189,2.619230319,2.01067125,24.33700752,6,1.420000017,0.5,2.55600003,25.06639862,24.33700752,25.11929131,399.9468079,391.7651062,7.812941074,10.92409039,23.42287254,32.74996948,499.6129761,1999.31543,189.2460785,95.70342255,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832688293,0.00261923,297.4870075,298.2163986,319.8904616,2.419657564,3.056144088,31.93348792,21.00939754,24.70170307,3.123567084,0.121997948,1.045472838,2.078094246,0.076775489,29.14328265,0.777293879,35.97716548,388.708759,0.005355899
5,1_9,CADE,,11:42:34,105.9999976,0,5.828767227,0.127783634,45.61434872,303.7639921,2.617668658,2.014365405,24.35619926,6,1.420000017,0.5,2.55600003,25.06913567,24.35619926,25.12270927,399.9885254,391.7573547,7.813046932,10.92222977,23.41937065,32.73905182,499.6318359,1999.227051,187.1960602,95.70342255,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832719727,0.002617669,297.5061993,298.2191357,319.876321,2.418098409,3.059660176,31.97022734,21.04799757,24.71266747,3.125614094,0.121699441,1.045294771,2.080319323,0.076586338,29.07125369,0.775388103,35.92424754,388.6787805,0.00538733
6,5_10,QURU,,11:48:43,475.9999894,0,11.98010909,0.264695505,45.25996428,294.1084178,4.676101171,1.823192422,24.6647644,6,1.420000017,0.5,2.55600003,25.10231781,24.6647644,25.11959076,399.907959,383.3692627,7.973359585,13.51266098,23.85784531,40.43251419,499.6566467,2001.291992,179.5559082,95.72407532,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832761078,0.004676101,297.8147644,298.2523178,320.2067116,1.353030152,3.1166794,32.55899197,19.04633099,24.88354111,3.157667399,0.239856344,1.293486977,1.864180421,0.151960092,28.15325633,0.767167445,45.74167503,377.0417404,0.014533941
7,5_10,QURU,,11:48:43,475.9999894,0,11.98010909,0.264695505,45.25996428,294.1084178,4.676101171,1.823192422,24.6647644,6,1.420000017,0.5,2.55600003,25.10231781,24.6647644,25.11959076,399.907959,383.3692627,7.973359585,13.51266098,23.85784531,40.43251419,499.6566467,2001.291992,179.5559082,95.72407532,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832761078,0.004676101,297.8147644,298.2523178,320.2067116,1.353030152,3.1166794,32.55899197,19.04633099,24.88354111,3.157667399,0.239856344,1.293486977,1.864180421,0.151960092,28.15325633,0.767167445,45.74167503,377.0417404,0.014533941
8,5_10,QURU,,11:48:44,476.4999893,0,11.95844863,0.264156675,45.27028751,294.1285927,4.671323928,1.824684106,24.6706562,6,1.420000017,0.5,2.55600003,25.10325432,24.6706562,25.12123489,399.9150391,383.4040527,7.974816799,13.50858402,23.86080551,40.41794586,499.6474304,2001.307129,175.3549347,95.72380066,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832745717,0.004671324,297.8206562,298.2532543,320.2091335,1.354802148,3.11777711,32.57055287,19.06196885,24.88695526,3.158310758,0.239413813,1.293093004,1.865217754,0.151675901,28.15510678,0.767150453,45.70582181,377.0879708,0.014494515
9,5_10,QURU,,11:48:45,476.9999893,0,11.9977676,0.263920252,45.45982168,293.8004424,4.670002073,1.825640637,24.6751442,6,1.420000017,0.5,2.55600003,25.10490417,24.6751442,25.12285423,399.9581299,383.4007568,7.975196838,13.50733757,23.85958481,40.4102211,499.6535339,2001.314331,173.9595032,95.72373962,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83275589,0.004670002,297.8251442,298.2549042,320.2102858,1.355103757,3.118613502,32.57931119,19.07197362,24.89002419,3.158889161,0.239219589,1.292972865,1.865916297,0.151551177,28.12367705,0.766301154,45.68716682,377.0639078,0.014537165
10,5_10,QURU,,11:48:45,477.4999893,0,12.02759212,0.26364222,45.62088778,293.516076,4.667552704,1.826430458,24.67733383,6,1.420000017,0.5,2.55600003,25.10521507,24.67733383,25.12303925,399.9821472,383.3901672,7.974070549,13.50332546,23.85581398,40.39753723,499.6541443,2001.332397,174.2536774,95.7239151,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832756907,0.004667553,297.8273338,298.2552151,320.2131764,1.356118049,3.119021638,32.58351515,19.08018969,24.89127445,3.159124827,0.238991142,1.29259118,1.866533646,0.151404478,28.09650794,0.765580605,45.66541727,377.0375658,0.014567382
11,5_12,QURU,,11:52:32,705.4999842,0,8.542710184,0.099208862,86.10833771,233.6116898,2.434537103,2.38243405,26.38376427,6,1.420000017,0.5,2.55600003,25.43624306,26.38376427,25.12031937,399.9797058,388.5845337,8.279368401,11.17038441,24.28474236,32.76456833,499.6186218,1999.103638,1821.533569,95.71856689,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832697703,0.002434537,299.5337643,298.5862431,319.8565749,2.2870694,3.451647237,36.06037313,24.88998872,25.91000366,3.356330966,0.095502036,1.069213187,2.287117779,0.060011095,22.36097615,0.601186279,31.94881156,384.0725389,0.007106195
12,5_12,QURU,,11:52:33,705.9999842,0,8.538197517,0.099295927,85.98738893,233.8215926,2.43605948,2.38192116,26.38202286,6,1.420000017,0.5,2.55600003,25.43657494,26.38202286,25.12016296,399.9907532,388.6002502,8.279188156,11.17200565,24.28380203,32.76876831,499.6188965,1998.996338,1822.885986,95.71884155,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832698161,0.002436059,299.5320229,298.5865749,319.8394069,2.286390113,3.451292599,36.05656465,24.884559,25.9092989,3.356190904,0.095582714,1.069371439,2.286819465,0.060062065,22.38113197,0.601702115,31.95877782,384.0906389,0.007104322
13,5_12,QURU,,11:52:34,706.4999842,0,8.54322734,0.099451682,85.90329698,233.9666723,2.438331249,2.380569492,26.37647057,6,1.420000017,0.5,2.55600003,25.43713188,26.37647057,25.1204071,400.006958,388.6092224,8.278736115,11.17427158,24.28177071,32.77445984,499.6142578,1998.908569,1824.335449,95.71922302,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83269043,0.002438331,299.5264706,298.5871319,319.8253639,2.285912772,3.450162086,36.04461023,24.87033865,25.90680122,3.355694569,0.095727028,1.069592594,2.286101975,0.06015324,22.39510808,0.602061554,31.97943421,384.0969545,0.007112985
14,5_12,QURU,,11:52:34,706.9999842,0,8.558233016,0.099533872,85.98312165,233.8181808,2.439763074,2.380080247,26.37454224,6,1.420000017,0.5,2.55600003,25.43823433,26.37454224,25.12089539,400.0067749,388.5904236,8.278042793,11.17527103,24.27817154,32.77527618,499.6150513,1998.835938,1824.636963,95.71931458,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832691752,0.002439763,299.5245422,298.5882343,319.8137429,2.285467121,3.44976953,36.04047465,24.86520361,25.90638828,3.355612516,0.095803175,1.069689284,2.285923232,0.060201349,22.380916,0.601708551,31.98788925,384.0702301,0.007127858
15,5_12,QURU,,11:52:35,707.4999842,0,8.529652387,0.099496464,85.72819655,234.2426748,2.439470833,2.380650132,26.37714386,6,1.420000017,0.5,2.55600003,25.43881607,26.37714386,25.1206131,399.9854736,388.6036682,8.277999878,11.17485046,24.27720451,32.77290726,499.6205444,1998.739502,1824.27832,95.71931458,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832700907,0.002439471,299.5271439,298.5888161,319.7983132,2.285164355,3.450299159,36.04600779,24.87115733,25.90797997,3.355928799,0.095768518,1.069649027,2.286279772,0.060179453,22.42154827,0.602780401,31.98091071,384.0985702,0.00710198
16,6_12,CADE,,11:57:15,988.9999779,0,1.827327488,0.024229132,75.41861115,260.9567049,0.669423479,2.608648797,26.63770485,6,1.420000017,0.5,2.55600003,25.64899826,26.63770485,25.11729813,399.7869873,397.2729187,8.553286552,9.349762917,24.77628326,27.08343315,499.5737915,2000.755005,558.8567505,95.73027802,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832622986,0.000669423,299.7877048,298.7989983,320.1207936,3.166519754,3.5037042,36.59974955,27.24998664,26.14335155,3.402987116,0.024001613,0.895055403,2.507931713,0.015021285,24.98145791,0.656870108,24.51077437,396.307781,0.001130162
17,6_12,CADE,,11:57:16,988.9999779,0,1.827327488,0.024229132,75.41861115,260.9567049,0.669423479,2.608648797,26.63770485,6,1.420000017,0.5,2.55600003,25.64899826,26.63770485,25.11729813,399.7869873,397.2729187,8.553286552,9.349762917,24.77628326,27.08343315,499.5737915,2000.755005,558.8567505,95.73027802,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832622986,0.000669423,299.7877048,298.7989983,320.1207936,3.166519754,3.5037042,36.59974955,27.24998664,26.14335155,3.402987116,0.024001613,0.895055403,2.507931713,0.015021285,24.98145791,0.656870108,24.51077437,396.307781,0.001130162
18,6_12,CADE,,11:57:17,989.4999779,0,1.830271462,0.024160725,75.7539974,260.4257227,0.667958763,2.610222177,26.64474869,6,1.420000017,0.5,2.55600003,25.64911652,26.64474869,25.11784363,399.794342,397.2774048,8.553771973,9.348515511,24.77750587,27.07962036,499.5682068,2000.722046,407.2516785,95.7302475,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832613678,0.000667959,299.7947487,298.7991165,320.1155202,3.166251006,3.50515788,36.61494639,27.26643088,26.1469326,3.40370751,0.023934483,0.894935704,2.508771806,0.014979215,24.93061889,0.655526138,24.49402921,396.3107121,0.001131201
19,6_12,CADE,,11:57:18,990.4999779,0,1.819161151,0.02407934,75.54863132,260.7629239,0.666544257,2.613380536,26.65904617,6,1.420000017,0.5,2.55600003,25.65084076,26.65904617,25.11910248,399.8091431,397.3062439,8.553302765,9.346351624,24.77364159,27.07061768,499.5766602,2000.739258,113.7414169,95.73036194,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832627767,0.000666544,299.8090462,298.8008408,320.1182741,3.16527191,3.50811016,36.64574215,27.29939053,26.15494347,3.405319525,0.023854612,0.894729624,2.510589902,0.014929161,24.96292909,0.656327274,24.46279741,396.3454194,0.001122803
20,6_12,CADE,,11:57:18,990.9999778,0,1.814271879,0.024033936,75.48792134,260.9009973,0.664709112,2.611095654,26.64730072,6,1.420000017,0.5,2.55600003,25.65067863,26.64730072,25.11850739,399.8314209,397.3352966,8.554042816,9.344893456,24.77599716,27.06662369,499.586731,2000.778442,113.3154373,95.73025513,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832644552,0.000664709,299.7973007,298.8006786,320.1245436,3.167835738,3.505684689,36.62044653,27.27555307,26.14898968,3.404121389,0.023810051,0.894589035,2.509532354,0.014901236,24.97611904,0.656626782,24.47632859,396.3770545,0.001120315
21,6_12,CADE,,11:58:12,1045.999977,0,11.87972654,0.187219826,63.45335741,263.6837934,4.083748253,2.185341993,26.48161697,6,1.420000017,0.5,2.55600003,25.62875938,26.48161697,25.11228752,399.7286072,383.5798035,8.598118782,13.43678474,24.93562889,38.96837234,499.5851135,2000.342773,570.1347656,95.72856903,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832641856,0.004083748,299.631617,298.7787594,320.0548366,1.476138825,3.471626169,36.26530934,22.8285246,26.05518818,3.385293368,0.174442409,1.286284176,2.099009192,0.110106728,25.24207221,0.687428772,39.85275524,377.3053001,0.012547924
22,6_12,CADE,,11:58:13,1045.999977,0,11.87972654,0.187219826,63.45335741,263.6837934,4.083748253,2.185341993,26.48161697,6,1.420000017,0.5,2.55600003,25.62875938,26.48161697,25.11228752,399.7286072,383.5798035,8.598118782,13.43678474,24.93562889,38.96837234,499.5851135,2000.342773,570.1347656,95.72856903,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832641856,0.004083748,299.631617,298.7787594,320.0548366,1.476138825,3.471626169,36.26530934,22.8285246,26.05518818,3.385293368,0.174442409,1.286284176,2.099009192,0.110106728,25.24207221,0.687428772,39.85275524,377.3053001,0.012547924
23,6_12,CADE,,11:58:14,1046.499977,0,11.89442399,0.187271208,63.51442984,263.5640938,4.083875796,2.18484978,26.47955513,6,1.420000017,0.5,2.55600003,25.6284523,26.47955513,25.11306381,399.7266235,383.5603943,8.598796844,13.43755341,24.93798256,38.97120285,499.5909729,2000.220581,487.9825745,95.72831726,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832651622,0.004083876,299.6295551,298.7784523,320.0352858,1.476088331,3.471204156,36.26099627,22.82344287,26.05400372,3.385056203,0.174487016,1.286354376,2.098701827,0.110135162,25.23054719,0.687151483,39.86022739,377.2781282,0.012566709
24,6_12,CADE,,11:58:14,1046.999977,0,11.94448012,0.187225306,63.7973594,263.0454939,4.084167007,2.18549587,26.48353577,6,1.420000017,0.5,2.55600003,25.62848473,26.48353577,25.11377525,399.7409668,383.5144653,8.600132942,13.43929958,24.94184113,38.97624588,499.583374,2000.143799,493.1341248,95.7284317,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832638957,0.004084167,299.6335358,298.7784847,320.0230007,1.475276275,3.472018943,36.26946437,22.83016478,26.05601025,3.385457979,0.174447167,1.286523072,2.098934907,0.11010976,25.1809326,0.685881545,39.85523918,377.2057611,0.012620436
25,6_12,CADE,,11:58:15,1048.499977,0,12.03108744,0.186620046,64.46835526,261.8577361,4.085214089,2.192579322,26.519804,6,1.420000017,0.5,2.55600003,25.63023186,26.519804,25.11789703,399.7937317,383.4633484,8.602602005,13.44288349,24.94651031,38.98273849,499.5945435,1999.894531,569.4994507,95.72879028,0.29243952,0.113952681,0.070696145,0.012292949,0.071106113,0.010117712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832657572,0.004085214,299.669804,298.7802319,319.9831178,1.469687075,3.479450296,36.34695775,22.90407426,26.07501793,3.389266035,0.17392159,1.286870975,2.102395061,0.109774743,25.0673243,0.682875527,39.77338397,377.1089009,0.012689095
