Obs,ID,species,treatment ,HHMMSS,FTime,EBal?,Photo,Cond,WUE,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
79,6_12,CADE,,11:17:25,4376.999902,0,13.05993848,0.28642505,45.59635577,296.9085933,3.26164547,1.171281972,19.94221687,6,1.420000017,0.5,2.840000033,18.56216049,19.94221687,17.50569344,400.071167,382.8905334,8.391287804,12.25954914,37.22608185,54.3867569,499.706543,2000.119019,703.3654175,95.18682098,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832844238,0.003261645,293.0922169,291.7121605,320.0190358,1.845590462,2.338229481,24.56463465,12.30508551,19.25218868,2.240124372,0.260184438,1.166947509,1.073176862,0.164785423,28.26178512,0.775439891,53.64298688,376.6824642,0.018598533
80,6_12,CADE,,11:17:26,4377.499902,0,13.04677085,0.280458769,46.51938999,295.3632921,3.253282915,1.190731534,20.06964684,6,1.420000017,0.5,2.840000033,18.56259727,20.06964684,17.50535965,400.0755615,382.9145813,8.391575813,12.2499361,37.22598648,54.34211349,499.7092285,2000.17041,786.5650635,95.18592072,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832848714,0.003253283,293.2196468,291.7125973,320.0272585,1.833832131,2.356752981,24.75947034,12.50953424,19.31612206,2.249059891,0.25525186,1.166021447,1.083038444,0.16162053,28.1144269,0.771355562,53.14979891,376.7127713,0.018407479
81,7_14,CADE,,11:22:44,4695.999895,0,8.257878813,0.145376345,56.80345597,286.0222149,2.136383193,1.443265268,20.84294891,6,1.420000017,0.5,2.840000033,18.57371521,20.84294891,17.50252533,400.0916748,389.1771545,8.270181656,10.80784225,36.65925217,47.90794754,499.6633911,1998.618408,872.1298828,95.17894745,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832772319,0.002136383,293.9929489,291.7237152,319.7789382,2.297048397,2.471944318,25.97154502,15.16370276,19.70833206,2.30456321,0.138297076,1.02867905,1.27588416,0.087044994,27.22329336,0.734940917,43.41678498,385.2517544,0.009306396
82,7_14,CADE,,11:22:45,4695.999895,0,8.257878813,0.145376345,56.80345597,286.0222149,2.136383193,1.443265268,20.84294891,6,1.420000017,0.5,2.840000033,18.57371521,20.84294891,17.50252533,400.0916748,389.1771545,8.270181656,10.80784225,36.65925217,47.90794754,499.6633911,1998.618408,872.1298828,95.17894745,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832772319,0.002136383,293.9929489,291.7237152,319.7789382,2.297048397,2.471944318,25.97154502,15.16370276,19.70833206,2.30456321,0.138297076,1.02867905,1.27588416,0.087044994,27.22329336,0.734940917,43.41678498,385.2517544,0.009306396
83,7_14,CADE,,11:22:46,4696.999895,0,8.296009832,0.145323422,57.0865296,285.544656,2.134982378,1.442798196,20.83831406,6,1.420000017,0.5,2.840000033,18.5729351,20.83831406,17.50245667,400.122345,389.162323,8.269451141,10.80554771,36.65711594,47.89921188,499.6448669,1998.487793,863.4746094,95.17715454,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832741445,0.002134982,293.9883141,291.7229351,319.7580397,2.298013733,2.471239481,25.96462872,15.15908101,19.70562458,2.304175986,0.138249181,1.028441285,1.275734701,0.087014636,27.17732785,0.733741781,43.41822574,385.2187972,0.009350479
84,7_14,CADE,,11:22:46,4697.499895,0,8.279960345,0.145254858,57.00298399,285.7031518,2.13360437,1.442511521,20.83539391,6,1.420000017,0.5,2.840000033,18.57318497,20.83539391,17.50301361,400.1199646,389.1799622,8.26952076,10.80395031,36.6566658,47.89113617,499.6516113,1998.433228,775.9713745,95.17666626,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832752686,0.002133604,293.9853939,291.723185,319.7493093,2.299012952,2.470795494,25.96009706,15.15614675,19.70428944,2.303985054,0.138187129,1.028283973,1.275701081,0.086975305,27.19227353,0.734115781,43.41817993,385.2440656,0.009331768
85,7_14,CADE,,11:22:47,4698.499895,0,8.327399323,0.145460022,57.24871486,285.3116695,2.130693012,1.438626456,20.80773544,6,1.420000017,0.5,2.840000033,18.57328415,20.80773544,17.50203705,400.1729126,389.1772461,8.2697649,10.80075932,36.65705109,47.87608719,499.6486511,1998.337891,630.6258545,95.17546082,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832747752,0.002130693,293.9577354,291.7232841,319.7340554,2.303859659,2.466593701,25.916278,15.11551868,19.6905098,2.302015314,0.1383728,1.027967245,1.274048069,0.087092991,27.15466962,0.733114981,43.47968121,385.2187993,0.009399143
86,5_15,CADE,,11:27:12,4963.999889,0,9.5497639,0.230528167,41.4255838,309.0249417,2.777054417,1.216936393,19.86291695,6,1.420000017,0.5,2.840000033,18.57267189,19.86291695,17.49610138,399.8456421,387.0874634,8.367726326,11.66352081,37.08433151,51.69072723,499.666626,2001.003296,103.4559479,95.15397644,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83277771,0.002777054,293.0129169,291.7226719,320.1605202,2.103047653,2.326766778,24.4526489,12.78912809,19.21779442,2.235330213,0.213220644,1.109830385,1.125499828,0.134716823,29.40495203,0.798333635,50.73545444,382.547963,0.012665382
87,5_15,CADE,,11:27:12,4963.999889,0,9.5497639,0.230528167,41.4255838,309.0249417,2.777054417,1.216936393,19.86291695,6,1.420000017,0.5,2.840000033,18.57267189,19.86291695,17.49610138,399.8456421,387.0874634,8.367726326,11.66352081,37.08433151,51.69072723,499.666626,2001.003296,103.4559479,95.15397644,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83277771,0.002777054,293.0129169,291.7226719,320.1605202,2.103047653,2.326766778,24.4526489,12.78912809,19.21779442,2.235330213,0.213220644,1.109830385,1.125499828,0.134716823,29.40495203,0.798333635,50.73545444,382.547963,0.012665382
88,5_15,CADE,,11:27:13,4964.499889,0,9.587766671,0.230580423,41.58100912,308.7458397,2.77698221,1.216651875,19.86107445,6,1.420000017,0.5,2.840000033,18.57198906,19.86107445,17.49554634,399.8744202,387.0706177,8.367983818,11.6637125,37.08707809,51.69381332,499.6635132,2001.033813,126.0732269,95.15402222,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832772522,0.002776982,293.0110744,291.7219891,320.165403,2.10328984,2.326501033,24.44984436,12.78613186,19.21653175,2.235154383,0.213265348,1.109849159,1.125305225,0.134745376,29.37840849,0.797647317,50.74225035,382.5130526,0.012718647
89,5_15,CADE,,11:27:14,4964.999889,0,9.61361381,0.230583219,41.69259954,308.5393217,2.775186014,1.215855135,19.85499191,6,1.420000017,0.5,2.840000033,18.57134438,19.85499191,17.4954567,399.8818359,387.0480347,8.36932373,11.66289043,37.09444046,51.69215393,499.6685181,2001.095703,148.856308,95.15383911,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832780863,0.002775186,293.0049919,291.7213444,320.1753053,2.105001305,2.325623935,24.44067372,12.77778329,19.21316814,2.234686051,0.21326774,1.1097688,1.124917251,0.134746903,29.35870098,0.797160285,50.75623764,382.4781831,0.012757613
90,5_15,CADE,,11:27:16,4967.999889,0,9.685193348,0.231026323,41.92246677,308.1627589,2.770080903,1.211500356,19.82254028,6,1.420000017,0.5,2.840000033,18.56829262,19.82254028,17.49264336,399.9609375,387.0438843,8.372067451,11.6595068,37.11376572,51.6871376,499.6806641,2001.483276,212.5893402,95.15402222,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832801107,0.002770081,292.9725403,291.7182926,320.2373171,2.112024797,2.320949325,24.39149991,12.73199311,19.19541645,2.232215817,0.213646738,1.109448969,1.122766848,0.13498898,29.32292601,0.796195913,50.84219521,382.4400072,0.012875653
91,5_16,BELE,,11:31:54,5246.499883,0,8.139384316,0.085129512,95.61178168,224.7822874,1.323336692,1.495178303,21.07548904,6,1.420000017,0.5,2.840000033,18.72170258,21.07548904,17.4946537,399.915802,389.5231018,9.068023682,10.64017105,39.81103134,46.71317291,499.6692505,1999.836792,2025.676758,95.14470673,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832782084,0.001323337,294.225489,291.8717026,319.9738796,2.697200581,2.507534257,26.35495282,15.71478177,19.89859581,2.331918004,0.082652003,1.012355954,1.31956205,0.05187452,21.38684481,0.577070491,41.01684906,385.6540283,0.008656772
92,5_16,BELE,,11:31:55,5247.499883,0,8.158739872,0.084831552,96.17577045,223.8416724,1.322804071,1.499618232,21.10726357,6,1.420000017,0.5,2.840000033,18.72408485,21.10726357,17.49713326,399.9212341,389.5056152,9.073566437,10.64506626,39.82911301,46.72733688,499.6714783,1999.765991,2025.925659,95.14395905,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832785797,0.001322804,294.2572636,291.8740849,319.9625514,2.69353671,2.512431981,26.40663691,15.76157065,19.91567421,2.334387276,0.082371106,1.012813748,1.321573527,0.051697484,21.29718291,0.574681503,40.94930477,385.627341,0.008663668
93,5_16,BELE,,11:31:56,5248.499883,0,8.163719098,0.08468912,96.39631511,223.4791219,1.324938058,1.504434084,21.14260674,6,1.420000017,0.5,2.840000033,18.72614098,21.14260674,17.50025558,399.9422607,389.5194092,9.077801704,10.65186119,39.8423996,46.75093079,499.6602783,1999.726196,2026.459839,95.14351654,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832767131,0.001324938,294.2926067,291.876141,319.9561843,2.688085174,2.517889616,26.46412186,15.81226067,19.93437386,2.337093582,0.08223681,1.013455531,1.323638051,0.051612845,21.26258953,0.573730388,40.88326161,385.6387681,0.008654718
94,5_16,BELE,,11:31:57,5249.499883,0,8.124557386,0.084457735,96.19672356,223.8219047,1.324599088,1.508016972,21.16695023,6,1.420000017,0.5,2.840000033,18.72755241,21.16695023,17.50203133,399.9238281,389.5477295,9.080075264,10.65378761,39.84881973,46.75521469,499.6416626,1999.683472,2026.35498,95.14341736,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832736104,0.001324599,294.3169502,291.8775524,319.9493483,2.685212271,2.521654733,26.50372252,15.84993491,19.94725132,2.338958872,0.082018614,1.013637761,1.32532111,0.051475332,21.29518089,0.574568629,40.82501686,385.685704,0.008599883
95,5_16,BELE,,11:31:58,5250.499883,0,8.09456273,0.084335784,95.98016816,224.1577157,1.32596009,1.511639365,21.19350433,6,1.420000017,0.5,2.840000033,18.7282486,21.19350433,17.50186539,399.8869324,389.5461426,9.083674431,10.65900707,39.86262894,46.77578735,499.63797,1999.687134,2026.125,95.14282227,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83272995,0.00132596,294.3435043,291.8782486,319.9499343,2.681194584,2.52576738,26.54711433,15.88810726,19.96087646,2.340933882,0.0819036,1.014128015,1.326805867,0.051402848,21.3269977,0.575433026,40.77552151,385.6983751,0.008557465
96,4_16,QURU,,11:35:32,5464.499878,0,7.195941767,0.082864734,86.83961704,240.449342,1.243287131,1.441959286,20.93139839,6,1.420000017,0.5,2.840000033,18.67889977,20.93139839,17.49633789,399.8526917,390.6281128,9.490392685,10.96704006,41.77758789,48.27792358,499.6393738,1999.563843,1619.140259,95.14596558,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83273229,0.001243287,294.0813984,291.8288998,319.9302077,2.75035538,2.485428902,26.12227315,15.15523309,19.80514908,2.318447537,0.080515475,1.043469616,1.274977921,0.050528094,22.87778481,0.61554541,42.56313426,387.2075067,0.007910018
97,4_16,QURU,,11:35:33,5464.499878,0,7.195941767,0.082864734,86.83961704,240.449342,1.243287131,1.441959286,20.93139839,6,1.420000017,0.5,2.840000033,18.67889977,20.93139839,17.49633789,399.8526917,390.6281128,9.490392685,10.96704006,41.77758789,48.27792358,499.6393738,1999.563843,1619.140259,95.14596558,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83273229,0.001243287,294.0813984,291.8288998,319.9302077,2.75035538,2.485428902,26.12227315,15.15523309,19.80514908,2.318447537,0.080515475,1.043469616,1.274977921,0.050528094,22.87778481,0.61554541,42.56313426,387.2075067,0.007910018
98,4_16,QURU,,11:35:33,5464.999878,0,7.163712472,0.08279611,86.52233145,240.9791457,1.24135646,1.440876815,20.92422485,6,1.420000017,0.5,2.840000033,18.6789608,20.92422485,17.49648857,399.8204346,390.6355286,9.492639542,10.96698189,41.78700256,48.27711868,499.6434631,1999.550415,1737.090332,95.14523315,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832739105,0.001241356,294.0742249,291.8289608,319.9280593,2.752234745,2.484332863,26.1109546,15.14397271,19.80159283,2.317936248,0.080450686,1.043456049,1.2744802,0.050487268,22.92801701,0.616889986,42.57991548,387.2302427,0.007877233
99,4_16,QURU,,11:35:34,5465.999878,0,7.33463661,0.082672484,88.71919961,237.3801173,1.237445379,1.438418253,20.9069252,6,1.420000017,0.5,2.840000033,18.67913628,20.9069252,17.49630928,399.9641724,390.5758667,9.495555878,10.96526623,41.7985878,48.26812363,499.6398621,1999.453003,1880.771973,95.14344025,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832733103,0.001237445,294.0569252,291.8291363,319.9124733,2.756276057,2.481691406,26.08368374,15.11841751,19.79303074,2.316705667,0.08033396,1.043273152,1.273432515,0.050413717,22.585161,0.607769546,42.61529887,387.0893317,0.008074822
100,4_16,QURU,,11:35:35,5466.999878,0,7.392417258,0.082940743,89.12890083,236.7426275,1.238950418,1.435635341,20.89007187,6,1.420000017,0.5,2.840000033,18.67952919,20.89007187,17.49621964,400.0575867,390.5992737,9.496200562,10.96767616,41.79970551,48.27674103,499.6462097,1999.411377,1843.178467,95.14186096,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832743683,0.00123895,294.0400719,291.8295292,319.9058132,2.757658912,2.479120461,26.05709449,15.08941833,19.78480053,2.315523325,0.080587234,1.043485121,1.272038204,0.050573311,22.52413415,0.606101044,42.67289422,387.0852726,0.008149518
101,5_20,CADE,,11:40:08,5740.499872,0,5.943927233,0.113596792,52.32478073,296.5403818,1.685502556,1.439552735,21.60104752,6,1.420000017,0.5,2.840000033,18.82151413,21.60104752,17.49885559,399.5052795,391.5750732,10.08627605,12.08581924,44.01263046,52.73786926,499.6536865,1999.634033,1813.639648,95.15904999,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832756144,0.001685503,294.7510475,291.9715141,319.9414382,2.458853013,2.589627812,27.2136787,15.12785946,20.21128082,2.37749197,0.109227803,1.150075078,1.227416892,0.068646905,28.21850102,0.757301478,45.47745791,388.7496149,0.00695344
102,5_21,CADE,,11:40:08,5740.499872,0,5.943927233,0.113596792,52.32478073,296.5403818,1.685502556,1.439552735,21.60104752,6,1.420000017,0.5,2.840000033,18.82151413,21.60104752,17.49885559,399.5052795,391.5750732,10.08627605,12.08581924,44.01263046,52.73786926,499.6536865,1999.634033,1813.639648,95.15904999,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832756144,0.001685503,294.7510475,291.9715141,319.9414382,2.458853013,2.589627812,27.2136787,15.12785946,20.21128082,2.37749197,0.109227803,1.150075078,1.227416892,0.068646905,28.21850102,0.757301478,45.47745791,388.7496149,0.00695344
103,5_22,CADE,,11:40:09,5740.999872,0,5.941327934,0.113641983,52.2811005,296.574354,1.687253684,1.440488218,21.60906982,6,1.420000017,0.5,2.840000033,18.82213402,21.60906982,17.49937439,399.471283,391.543457,10.08771038,12.08931923,44.01728439,52.75121307,499.6548462,1999.646973,1814.161255,95.15926361,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832758077,0.001687254,294.7590698,291.972134,319.9435085,2.457034908,2.590898933,27.22697544,15.13765621,20.21560192,2.378127199,0.109269584,1.150410715,1.227716484,0.068673309,28.22179713,0.757449393,45.46916069,388.7192343,0.006949674
104,5_23,CADE,,11:40:10,5741.499872,0,5.981989141,0.11345442,52.72592413,295.8160983,1.685861303,1.441584703,21.61655617,6,1.420000017,0.5,2.840000033,18.82296944,21.61655617,17.49934769,399.4894104,391.5133667,10.09022617,12.09020805,44.02617645,52.75260162,499.6481934,1999.634766,1814.471802,95.159729,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832746989,0.001685861,294.7665562,291.9729694,319.9415553,2.456849106,2.592085625,27.2393128,15.14910475,20.2197628,2.378739016,0.109096166,1.150500922,1.228238094,0.068563715,28.14977974,0.755570878,45.44880424,388.6698156,0.006994993
105,5_24,CADE,,11:40:10,5742.999872,0,5.97684979,0.113413553,52.69960804,295.8420659,1.682202444,1.438982211,21.60111809,6,1.420000017,0.5,2.840000033,18.82514572,21.60111809,17.49943542,399.447113,391.479248,10.09617901,12.09176254,44.04646301,52.75257111,499.6618652,1999.466797,1814.627075,95.16038513,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832769775,0.001682202,294.7511181,291.9751457,319.9146803,2.460644663,2.589638992,27.21341437,15.12165182,20.2131319,2.377764072,0.109058377,1.15065678,1.227107292,0.068539834,28.15244493,0.755703061,45.4957623,388.6381399,0.006996774
106,8_17,BELE,,11:45:08,6040.999865,0,4.77911802,0.062996256,75.86352465,262.4591695,0.888140102,1.346689012,20.46138191,6,1.420000017,0.5,2.840000033,18.72803879,20.46138191,17.48954964,399.8464661,393.6872253,10.1631403,11.21776104,44.62228775,49.25270462,499.6168518,2000.132813,1689.768677,95.18968201,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832694753,0.00088814,293.6113819,291.8780388,320.0212428,2.996891687,2.414504118,25.36518735,14.14742631,19.59471035,2.288361942,0.06162921,1.067815106,1.220546835,0.038638788,24.98340488,0.666669256,44.41870415,391.4154615,0.00542345
107,8_17,BELE,,11:45:09,6040.999865,0,4.77911802,0.062996256,75.86352465,262.4591695,0.888140102,1.346689012,20.46138191,6,1.420000017,0.5,2.840000033,18.72803879,20.46138191,17.48954964,399.8464661,393.6872253,10.1631403,11.21776104,44.62228775,49.25270462,499.6168518,2000.132813,1689.768677,95.18968201,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832694753,0.00088814,293.6113819,291.8780388,320.0212428,2.996891687,2.414504118,25.36518735,14.14742631,19.59471035,2.288361942,0.06162921,1.067815106,1.220546835,0.038638788,24.98340488,0.666669256,44.41870415,391.4154615,0.00542345
108,8_17,BELE,,11:45:10,6041.999865,0,4.782913187,0.063110951,75.78578854,262.5971147,0.88910773,1.345759648,20.45493507,6,1.420000017,0.5,2.840000033,18.72811699,20.45493507,17.49007797,399.8633423,393.6990967,10.16172504,11.21749115,44.61563492,49.2510376,499.6187134,2000.203613,1687.778198,95.18920898,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832697856,0.000889108,293.6049351,291.878117,320.032571,2.997371461,2.413543758,25.35522444,14.13773329,19.59152603,2.287909333,0.061738977,1.067784109,1.220125223,0.038707822,24.99641163,0.666999536,44.43744538,391.4255288,0.005429908
109,8_17,BELE,,11:45:10,6042.499865,0,4.803240366,0.063187273,76.01594653,262.2463115,0.888951264,1.343945565,20.44171143,6,1.420000017,0.5,2.840000033,18.72725868,20.44171143,17.48959923,399.9006653,393.7122192,10.16033077,11.21588707,44.61182404,49.24654388,499.6308899,2000.177368,1685.925171,95.18902588,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83271815,0.000888951,293.5917114,291.8772587,320.0283718,2.998996606,2.411574929,25.33458985,14.11870278,19.58448505,2.286908829,0.061812015,1.067629365,1.219279465,0.038753758,24.96297093,0.66608629,44.46913202,391.4289888,0.005456825
110,8_17,BELE,,11:45:11,6043.499865,0,4.831434642,0.063151704,76.50521421,261.4464278,0.888736997,1.344360076,20.44325447,6,1.420000017,0.5,2.840000033,18.72662544,20.44325447,17.48950195,399.9240417,393.7018127,10.15864754,11.21395779,44.60614777,49.23996353,499.6278992,2000.135742,1683.425903,95.18891907,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832713165,0.000888737,293.5932545,291.8766254,320.0217116,2.998752621,2.411804596,25.33703103,14.12307324,19.58493996,2.286973458,0.061777977,1.06744452,1.219528938,0.03873235,24.88680285,0.664072197,44.45659935,391.4051801,0.005487642
111,3_16,QURU,,11:49:17,6289.499859,0,7.817615266,0.092520811,84.49574946,243.4322861,1.392349311,1.450025666,21.4070282,6,1.420000017,0.5,2.840000033,18.86243057,21.4070282,17.49556732,400.2794495,390.2383728,10.00321579,11.65586376,43.53343964,50.72567368,499.6055908,2000.067749,1894.740845,95.14746857,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832675985,0.001392349,294.5570282,292.0124306,320.0108327,2.63732893,2.559051596,26.89563511,15.23977135,20.13472939,2.366263032,0.089601786,1.109025931,1.257237101,0.056256255,23.16196579,0.623804072,44.04653705,386.5222529,0.008908643
112,3_16,QURU,,11:49:17,6289.499859,0,7.817615266,0.092520811,84.49574946,243.4322861,1.392349311,1.450025666,21.4070282,6,1.420000017,0.5,2.840000033,18.86243057,21.4070282,17.49556732,400.2794495,390.2383728,10.00321579,11.65586376,43.53343964,50.72567368,499.6055908,2000.067749,1894.740845,95.14746857,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832675985,0.001392349,294.5570282,292.0124306,320.0108327,2.63732893,2.559051596,26.89563511,15.23977135,20.13472939,2.366263032,0.089601786,1.109025931,1.257237101,0.056256255,23.16196579,0.623804072,44.04653705,386.5222529,0.008908643
113,3_16,QURU,,11:49:18,6289.999859,0,7.795913967,0.09251115,84.26999304,243.8023792,1.391799693,1.449609123,21.40287209,6,1.420000017,0.5,2.840000033,18.86256409,21.40287209,17.49612808,400.2539063,390.2390747,10.00136375,11.65337563,43.52508926,50.71450806,499.6019287,2000.017944,1895.078247,95.14762115,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832669881,0.0013918,294.5528721,292.0125641,320.0028639,2.638067807,2.558400093,26.88874468,15.23536906,20.13271809,2.365968632,0.089592725,1.108790969,1.257177663,0.056250541,23.19721641,0.624751325,44.04844914,386.5332706,0.008884046
114,3_16,QURU,,11:49:18,6290.499859,0,7.782856647,0.092457939,84.17726732,243.9550316,1.390844206,1.449431192,21.40152359,6,1.420000017,0.5,2.840000033,18.86251068,21.40152359,17.49666595,400.2366028,390.2379456,10.00209045,11.65296173,43.5286293,50.7131424,499.6040955,1999.941772,1895.442139,95.14813232,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832673492,0.001390844,294.5515236,292.0125107,319.9906764,2.638577422,2.558188736,26.88637889,15.23341716,20.13201714,2.36586604,0.089542818,1.108757545,1.257108495,0.056219064,23.21186563,0.625144311,44.04975883,386.5383483,0.008869313
115,3_16,QURU,,11:49:19,6290.999859,0,7.775820444,0.09232449,84.22272838,243.89156,1.389020364,1.449564279,21.40109444,6,1.420000017,0.5,2.840000033,18.86258698,21.40109444,17.49747849,400.2331238,390.2438354,10.0021162,11.65081406,43.52869415,50.70374298,499.6077881,1999.885254,1895.696777,95.14847565,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832679647,0.00138902,294.5510944,292.012587,319.9816335,2.639457431,2.558121476,26.88557498,15.23476092,20.13184071,2.365840218,0.089417645,1.108557198,1.25728302,0.056140117,23.20591016,0.62497223,44.04068787,386.5475828,0.008859258
116,8_15,QURU,,11:52:47,6499.999855,0,13.06931703,0.166238947,78.6176601,244.170925,2.233116488,1.326935371,21.20207024,6,1.420000017,0.5,2.840000033,18.70668793,21.20207024,17.4923954,400.0686951,383.3453674,9.961148262,12.60913849,43.79021454,55.43104172,499.6148682,2000.715088,175.3822632,95.18175507,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832691447,0.002233116,294.3520702,291.8566879,320.1144069,2.222358412,2.527095302,26.55020703,13.94106854,19.95437908,2.339991882,0.157046269,1.200159931,1.139831951,0.098940404,23.24061718,0.636947635,49.40464041,377.13284,0.017120888
117,8_15,QURU,,11:52:48,6500.499855,0,13.07846666,0.166139394,78.71984088,243.9806028,2.23225387,1.327174538,21.20337677,6,1.420000017,0.5,2.840000033,18.70610046,21.20337677,17.49211121,400.0558472,383.3218384,9.961742401,12.60873508,43.79449844,55.43139267,499.6102905,2000.751587,175.9710693,95.18190002,-1.063224792,0.197147161,0.025663065,0.001353715,0.020747978,0.002030001,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832683818,0.002232254,294.3533768,291.8561005,320.1202468,2.222620034,2.527297901,26.55229513,13.94356005,19.95473862,2.340044,0.156957419,1.200123362,1.139920637,0.098883979,23.22253734,0.636490224,49.39785855,377.1049617,0.017131789
